country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","31-05-2026 10:00:00",26.902909,75.836858,OZONE,46,83,51
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","31-05-2026 10:00:00",26.843698,75.766894,PM2.5,7,75,23
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","31-05-2026 10:00:00",23.81748678,79.446246,PM10,14,81,43
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","31-05-2026 10:00:00",23.81748678,79.446246,CO,14,23,19
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","31-05-2026 10:00:00",26.9164092,75.7994901,PM10,19,183,54
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","31-05-2026 10:00:00",22.9682591,76.064118,SO2,24,43,34
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","31-05-2026 10:00:00",26.9164092,75.7994901,NH3,4,14,9
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","31-05-2026 10:00:00",26.203442,78.193251,PM2.5,10,52,25
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","31-05-2026 10:00:00",26.203442,78.193251,NO2,18,83,39
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","31-05-2026 10:00:00",26.960669,75.771817,PM2.5,13,405,60
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","31-05-2026 10:00:00",26.960669,75.771817,PM10,22,500,87
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","31-05-2026 10:00:00",26.960669,75.771817,NO2,5,18,9
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","31-05-2026 10:00:00",26.259242,78.216432,SO2,9,15,12
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","31-05-2026 10:00:00",26.200388,78.147714,CO,2,98,11
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","31-05-2026 10:00:00",26.9502929,75.730943,CO,13,106,25
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","31-05-2026 10:00:00",22.7289,75.8076,NO2,15,20,18
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","31-05-2026 10:00:00",22.7289,75.8076,CO,43,49,44
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","31-05-2026 10:00:00",25.344694,72.626208,PM2.5,8,312,50
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","31-05-2026 10:00:00",25.344694,72.626208,NO2,3,27,8
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","31-05-2026 10:00:00",22.7524,75.8872,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","31-05-2026 10:00:00",22.7524,75.8872,OZONE,10,36,12
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","31-05-2026 10:00:00",22.7084,75.8815,PM2.5,9,60,26
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","31-05-2026 10:00:00",22.7084,75.8815,PM10,15,108,41
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","31-05-2026 10:00:00",24.588397,76.172782,NO2,8,23,13
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","31-05-2026 10:00:00",24.588397,76.172782,SO2,4,9,6
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","31-05-2026 10:00:00",24.588397,76.172782,OZONE,64,213,80
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","31-05-2026 10:00:00",23.163174,79.973061,SO2,2,4,4
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","31-05-2026 10:00:00",28.108988,75.386577,NH3,8,21,13
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","31-05-2026 10:00:00",26.268249,73.0193853,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","31-05-2026 10:00:00",23.142888,79.916147,NO2,11,38,19
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","31-05-2026 10:00:00",26.268249,73.0193853,SO2,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","31-05-2026 10:00:00",26.295810,73.082283,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","31-05-2026 10:00:00",23.168606,79.932247,NO2,23,35,27
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","31-05-2026 10:00:00",23.168606,79.932247,SO2,2,6,4
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","31-05-2026 10:00:00",26.215415,73.070156,CO,4,20,16
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","31-05-2026 10:00:00",26.215415,73.070156,OZONE,21,116,41
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","31-05-2026 10:00:00",26.358805,73.047444,PM2.5,3,80,35
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","31-05-2026 10:00:00",23.218135,79.957770,OZONE,24,89,51
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","31-05-2026 10:00:00",23.50016,80.23284,PM10,28,135,58
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-05-2026 10:00:00",19.11074,72.86084,PM10,17,167,67
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-05-2026 10:00:00",19.11074,72.86084,SO2,6,31,17
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","31-05-2026 10:00:00",17.4559458,78.4332152,OZONE,9,20,17
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","31-05-2026 10:00:00",19.0364585,72.8954371,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","31-05-2026 10:00:00",19.10078,72.87462,PM2.5,19,33,26
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","31-05-2026 10:00:00",19.04946,72.9230,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","31-05-2026 10:00:00",19.04946,72.9230,CO,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","31-05-2026 10:00:00",27.23711,78.01936,NO2,23,27,24
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","31-05-2026 10:00:00",19.083694,72.920967,OZONE,31,42,35
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","31-05-2026 10:00:00",27.106972,78.000111,NH3,5,5,5
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","31-05-2026 10:00:00",19.215859,72.831718,NO2,3,18,10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","31-05-2026 10:00:00",27.106972,78.000111,CO,4,20,15
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","31-05-2026 10:00:00",19.215859,72.831718,SO2,1,2,1
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","31-05-2026 10:00:00",27.106972,78.000111,OZONE,9,12,11
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","31-05-2026 10:00:00",19.215859,72.831718,CO,2,21,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","31-05-2026 10:00:00",19.0632143,72.8456324,PM2.5,9,40,18
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","31-05-2026 10:00:00",19.0632143,72.8456324,PM10,27,50,37
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","31-05-2026 10:00:00",19.0632143,72.8456324,NO2,1,5,1
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","31-05-2026 10:00:00",27.19865833,78.00598056,OZONE,34,84,41
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","31-05-2026 10:00:00",19.1653323,72.922099,NH3,2,3,2
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","31-05-2026 10:00:00",27.19412,77.96237,OZONE,7,27,9
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","31-05-2026 10:00:00",27.169338,78.03582,PM10,41,142,62
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","31-05-2026 10:00:00",27.169338,78.03582,CO,8,16,14
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","31-05-2026 10:00:00",27.19862,77.92066,PM2.5,2,32,14
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","31-05-2026 10:00:00",27.19862,77.92066,OZONE,12,14,13
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","31-05-2026 10:00:00",19.19709,72.82204,CO,42,98,59
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","31-05-2026 10:00:00",19.19709,72.82204,OZONE,4,19,10
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","31-05-2026 10:00:00",26.506177,77.025989,NH3,NA,NA,NA
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","31-05-2026 10:00:00",26.506177,77.025989,OZONE,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","31-05-2026 10:00:00",22.624758,75.675238,SO2,27,70,38
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","31-05-2026 10:00:00",22.624758,75.675238,OZONE,29,109,76
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","31-05-2026 10:00:00",23.331731,75.045981,SO2,49,59,53
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","31-05-2026 10:00:00",23.838586,78.759431,PM2.5,9,68,30
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","31-05-2026 10:00:00",25.196024,75.855668,NH3,2,8,4
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","31-05-2026 10:00:00",25.196024,75.855668,CO,15,42,17
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","31-05-2026 10:00:00",23.838586,78.759431,SO2,4,11,8
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","31-05-2026 10:00:00",25.196024,75.855668,OZONE,39,170,53
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","31-05-2026 10:00:00",25.14389,75.821256,NO2,12,20,15
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","31-05-2026 10:00:00",27.213494,73.734444,NO2,7,22,12
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","31-05-2026 10:00:00",27.213494,73.734444,NH3,4,13,8
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","31-05-2026 10:00:00",24.108970,82.645580,NH3,2,3,2
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","31-05-2026 10:00:00",25.771061," 73.340227",PM10,35,315,96
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","31-05-2026 10:00:00",23.1633321,75.800225,NH3,6,10,8
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","31-05-2026 10:00:00",23.1633321,75.800225,CO,10,32,19
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","31-05-2026 10:00:00",23.1633321,75.800225,OZONE,29,85,54
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","31-05-2026 10:00:00",19.10122,74.73339,PM2.5,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","31-05-2026 10:00:00",19.10122,74.73339,NO2,6,19,10
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","31-05-2026 10:00:00",24.041198,74.780702,NH3,1,6,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","31-05-2026 10:00:00",24.041198,74.780702,SO2,2,5,3
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","31-05-2026 10:00:00",20.719516,77.000253,SO2,20,36,27
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","31-05-2026 10:00:00",25.036360,73.883502,NH3,NA,NA,NA
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","31-05-2026 10:00:00",19.2157840,73.1997810,PM2.5,7,17,11
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","31-05-2026 10:00:00",18.39963,76.57452,SO2,4,6,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","31-05-2026 10:00:00",18.1023399,73.4783687,PM2.5,28,115,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","31-05-2026 10:00:00",17.5316895,78.218939,PM10,22,84,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","31-05-2026 10:00:00",18.1023399,73.4783687,NO2,13,32,18
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","31-05-2026 10:00:00",17.5316895,78.218939,NH3,1,1,1
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","31-05-2026 10:00:00",17.5316895,78.218939,SO2,1,29,13
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","31-05-2026 10:00:00",19.296481,72.840923,PM10,15,36,28
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","31-05-2026 10:00:00",17.585705,78.126199,NH3,2,3,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","31-05-2026 10:00:00",19.053536,72.84643,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","31-05-2026 10:00:00",19.053536,72.84643,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","31-05-2026 10:00:00",17.393559,78.339194,CO,23,40,24
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","31-05-2026 10:00:00",19.053536,72.84643,OZONE,11,12,12
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","31-05-2026 10:00:00",19.065931,72.862131,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","31-05-2026 10:00:00",17.544899,78.486949,CO,12,53,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","31-05-2026 10:00:00",19.065931,72.862131,CO,6,14,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","31-05-2026 10:00:00",19.23241,72.86895,PM2.5,15,64,36
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","31-05-2026 10:00:00",19.2243333,72.8658113,NO2,2,19,9
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","31-05-2026 10:00:00",17.37206,78.50864,SO2,19,25,22
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","31-05-2026 10:00:00",18.9767,72.8380,PM10,40,99,63
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","31-05-2026 10:00:00",18.9767,72.8380,SO2,1,9,5
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,NO2,30,34,31
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,CO,20,28,20
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","31-05-2026 10:00:00",13.1036,80.2909,PM10,49,61,53
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","31-05-2026 10:00:00",13.1036,80.2909,NO2,12,15,14
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","31-05-2026 10:00:00",20.918946,74.776388,PM10,70,104,84
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","31-05-2026 10:00:00",20.918946,74.776388,OZONE,28,35,31
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","31-05-2026 10:00:00","19.2268427 ","73.0788456 ",PM10,15,35,24
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","31-05-2026 10:00:00",10.942451,76.978996,OZONE,19,20,20
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","31-05-2026 10:00:00",19.710842,77.151824,NO2,5,23,10
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","31-05-2026 10:00:00",19.710842,77.151824,SO2,1,2,1
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","31-05-2026 10:00:00","8.816428 ",78.099039,PM10,22,118,41
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-05-2026 10:00:00",19.854616,75.905894,NO2,13,27,18
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-05-2026 10:00:00",19.854616,75.905894,CO,5,27,7
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","31-05-2026 10:00:00",17.460103,78.334361,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","31-05-2026 10:00:00",17.460103,78.334361,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","31-05-2026 10:00:00",17.460103,78.334361,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","31-05-2026 10:00:00",16.6870449,74.2505872,SO2,1,3,2
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","31-05-2026 10:00:00",16.6870449,74.2505872,OZONE,15,48,34
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","31-05-2026 10:00:00",18.39963,76.57452,NO2,6,58,14
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.757294,77.278792,PM10,93,467,149
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","31-05-2026 10:00:00",19.047000,72.874600,NH3,6,7,6
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","31-05-2026 10:00:00",19.047000,72.874600,CO,14,20,18
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","31-05-2026 10:00:00",19.047000,72.874600,OZONE,29,30,29
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.757294,77.278792,NH3,4,6,5
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","31-05-2026 10:00:00",18.9942180,72.8158167,PM10,21,168,54
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","31-05-2026 10:00:00",18.9942180,72.8158167,CO,6,13,10
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","31-05-2026 10:00:00",21.121801,79.04952,NO2,4,36,17
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.685382,77.453839,SO2,4,62,18
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","31-05-2026 10:00:00",21.121801,79.04952,CO,8,33,18
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","31-05-2026 10:00:00",21.121801,79.04952,OZONE,5,65,28
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.6603346,77.3572563,NO2,13,60,34
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.6603346,77.3572563,NH3,3,22,10
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","31-05-2026 10:00:00",21.14472,79.107595,CO,24,72,35
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","31-05-2026 10:00:00",21.152875,79.0517531,NO2,15,17,16
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","31-05-2026 10:00:00",21.152875,79.0517531,CO,4,84,40
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2026 10:00:00",28.47272,77.482000,PM10,38,169,75
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","31-05-2026 10:00:00",21.143383,79.048912,NH3,4,9,6
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","31-05-2026 10:00:00",28.557054,77.453663,PM2.5,19,70,47
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","31-05-2026 10:00:00",19.1878657,72.8304069,CO,10,14,11
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","31-05-2026 10:00:00",19.137500,72.915056,PM2.5,6,24,15
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","31-05-2026 10:00:00",19.137500,72.915056,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","31-05-2026 10:00:00",27.168897,78.376960,CO,18,42,20
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","31-05-2026 10:00:00",19.137500,72.915056,SO2,10,20,16
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","31-05-2026 10:00:00",19.000084,72.856730,PM2.5,32,49,39
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","31-05-2026 10:00:00",19.000084,72.856730,SO2,2,7,4
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2026 10:00:00",27.1594,78.3953,NH3,2,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","31-05-2026 10:00:00",19.000084,72.856730,OZONE,13,20,16
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","31-05-2026 10:00:00","28.694528 ","77.494705 ",PM2.5,19,46,32
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","31-05-2026 10:00:00",19.060498,72.923356,NH3,2,5,3
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","31-05-2026 10:00:00",19.060498,72.923356,CO,10,64,16
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","31-05-2026 10:00:00","28.694528 ","77.494705 ",CO,12,24,19
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","31-05-2026 10:00:00",19.000083,72.813993,PM10,41,61,50
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","31-05-2026 10:00:00",19.000083,72.813993,NO2,20,26,23
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","31-05-2026 10:00:00",28.557054,77.453663,PM10,53,396,106
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","31-05-2026 10:00:00",21.143383,79.048912,OZONE,9,50,22
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","31-05-2026 10:00:00",19.173852,77.296291,SO2,6,10,7
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","31-05-2026 10:00:00",28.557054,77.453663,OZONE,34,145,50
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","31-05-2026 10:00:00",19.173852,77.296291,CO,14,30,21
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","31-05-2026 10:00:00",19.173852,77.296291,OZONE,25,76,30
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","31-05-2026 10:00:00",28.725645,77.749675,CO,11,60,21
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","31-05-2026 10:00:00",20.0073285,73.7762427,CO,21,22,22
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","31-05-2026 10:00:00",25.4547,78.6039,NO2,5,6,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","31-05-2026 10:00:00",20.021503,73.813844,CO,24,28,26
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","31-05-2026 10:00:00",20.021503,73.813844,OZONE,14,47,20
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","31-05-2026 10:00:00",19.950220,73.731480,NH3,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","31-05-2026 10:00:00",19.950220,73.731480,SO2,1,5,3
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","31-05-2026 10:00:00",26.428282,80.327067,CO,32,36,34
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","31-05-2026 10:00:00",26.509954,80.249612,PM2.5,14,35,22
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","31-05-2026 10:00:00",26.509954,80.249612,CO,18,26,19
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","31-05-2026 10:00:00",19.090337,73.014232,NH3,7,10,8
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","31-05-2026 10:00:00",26.4703136,80.3229863,SO2,12,13,12
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","31-05-2026 10:00:00",28.61119,77.34206,PM2.5,40,198,85
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","31-05-2026 10:00:00",19.1135051,73.008978,OZONE,7,14,10
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","31-05-2026 10:00:00",19.008751,73.016620,NO2,59,59,59
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","31-05-2026 10:00:00",28.2348927,77.8683002,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","31-05-2026 10:00:00",19.0575752,73.0151367,NO2,3,14,7
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","31-05-2026 10:00:00",19.0575752,73.0151367,CO,2,23,9
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","31-05-2026 10:00:00",19.265594,76.761463,PM2.5,27,59,39
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","31-05-2026 10:00:00",19.265594,76.761463,NO2,9,43,16
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2026 10:00:00",26.868120,81.005119,PM2.5,14,500,110
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2026 10:00:00",26.868120,81.005119,PM10,17,488,96
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","31-05-2026 10:00:00",19.265594,76.761463,SO2,6,33,20
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-05-2026 10:00:00",14.675886,77.593027,PM2.5,55,66,64
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-05-2026 10:00:00",23.5087640,87.3544400,PM10,28,74,48
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","31-05-2026 10:00:00",28.4501238,77.0263051,SO2,3,8,5
